ModelSEED ID,External ID,Source
rxn43138,KDO-8PSYNTH-RXN,MetaCyc
rxn43139,RXN-718,MetaCyc
rxn43140,3.1.3.43-RXN,MetaCyc
rxn43140,ACETYL-COA-CARBOXYLASE-PHOSPHATASE-RXN,MetaCyc
rxn43141,RXN-15235,MetaCyc
rxn43142,RXN-16804,MetaCyc
rxn43143,RXN-14843,MetaCyc
rxn43144,RXN-14334,MetaCyc
rxn43145,RXN-7876,MetaCyc
rxn43146,3.2.1.23-RXN,MetaCyc
rxn43147,RXN-8330,MetaCyc
rxn43148,RXN-14558,MetaCyc
rxn43149,RXN-13774,MetaCyc
rxn43150,RXN-19444,MetaCyc
rxn43151,PTERIDINE-OXIDASE-RXN,MetaCyc
rxn43152,RXN-16302,MetaCyc
rxn43153,RXN-9153,MetaCyc
rxn43154,GCVMULTI-RXN,MetaCyc
rxn43155,RXN-16784,MetaCyc
rxn43156,RXN-18733,MetaCyc
rxn43157,RXN-18384,MetaCyc
rxn43158,RXN66-141,MetaCyc
rxn43159,RXN-1103,MetaCyc
rxn43160,3.1.21.6-RXN,MetaCyc
rxn43161,RXN-19643,MetaCyc
rxn43162,RXN-16861,MetaCyc
rxn43163,RXN-18752,MetaCyc
rxn43164,RXN-11516,MetaCyc
rxn43165,3.2.1.25-RXN,MetaCyc
rxn43166,RXN-10790,MetaCyc
rxn43167,RXN-19729,MetaCyc
rxn43168,RXN-14510,MetaCyc
rxn43169,CYTD-RED-RXN,MetaCyc
rxn43170,RXN-15366,MetaCyc
rxn43171,RXN-16582,MetaCyc
rxn43172,RXN-16611,MetaCyc
rxn43173,RXN-13014,MetaCyc
rxn43174,RXN-13663,MetaCyc
rxn43175,RXN-17596,MetaCyc
rxn43176,RXN-15817,MetaCyc
rxn43176,RXN-15837,MetaCyc
rxn43177,3.4.23.15-RXN,MetaCyc
rxn43178,RXN-16147,MetaCyc
rxn43179,RXN-8125,MetaCyc
rxn43180,RXN-15194,MetaCyc
rxn43181,RXN66-570,MetaCyc
rxn43182,RXN-19723,MetaCyc
rxn43183,RXN-11411,MetaCyc
rxn43184,RXN-15199,MetaCyc
rxn43185,RXN-18140,MetaCyc
rxn43186,RXN-17999,MetaCyc
rxn43188,RXN-16714,MetaCyc
rxn43189,RXN-15320,MetaCyc
rxn43190,RXN-17684,MetaCyc
rxn43191,RXN66-547,MetaCyc
rxn43192,3.1.4.45-RXN,MetaCyc
rxn43193,RXN-16284,MetaCyc
rxn43194,RXN-15911,MetaCyc
rxn43195,RXN-16401,MetaCyc
rxn43196,RXN-8919,MetaCyc
rxn43197,RXN-14506,MetaCyc
rxn43198,RXN-16898,MetaCyc
rxn43199,RXN-14597,MetaCyc
rxn43200,RXN-14441,MetaCyc
rxn43201,3.4.23.48-RXN,MetaCyc
rxn43202,RXN-13964,MetaCyc
rxn43203,RXN-19483,MetaCyc
rxn43204,RXN-19441,MetaCyc
rxn43204,RXN-19451,MetaCyc
rxn43205,RXN-11335,MetaCyc
rxn43206,RXN-9755,MetaCyc
rxn43208,TRANS-RXN0-623,MetaCyc
rxn43209,RXN-17630,MetaCyc
rxn43210,RXN-11657,MetaCyc
rxn43211,RXN-3590,MetaCyc
rxn43212,RXN-14273,MetaCyc
rxn43213,RXN-12966,MetaCyc
rxn43214,RXN-17967,MetaCyc
rxn43215,RXN-14429,MetaCyc
rxn43216,RXN-12104,MetaCyc
rxn43217,RXN-16078,MetaCyc
rxn43218,RXN-15962,MetaCyc
rxn43220,RXN-17199,MetaCyc
rxn43221,RXN-18981,MetaCyc
rxn43222,3.4.17.19-RXN,MetaCyc
rxn43223,RXN-15405,MetaCyc
rxn43224,RXN-18570,MetaCyc
rxn43225,RXN-16382,MetaCyc
rxn43226,RXN-19096,MetaCyc
rxn43228,RXN-12259,MetaCyc
rxn43229,TRANS-RXN0-510,MetaCyc
rxn43230,RXN-15651,MetaCyc
rxn43231,RXN-17501,MetaCyc
rxn43232,RXN-18089,MetaCyc
rxn43233,RXN-16045,MetaCyc
rxn43234,RXN-18607,MetaCyc
rxn43235,RXN-14756,MetaCyc
rxn43236,RXN-9579,MetaCyc
rxn43237,RXN-14391,MetaCyc
rxn43238,RXN-13944,MetaCyc
rxn43239,RXN-19847,MetaCyc
rxn43240,RXN-18817,MetaCyc
rxn43241,RXN0-7253,MetaCyc
rxn43242,RXN-18238,MetaCyc
rxn43243,RXN-8339,MetaCyc
rxn43244,RXN-17338,MetaCyc
rxn43245,RXN-19128,MetaCyc
rxn43246,RXN-15309,MetaCyc
rxn43247,RXN-17729,MetaCyc
rxn43248,RXN-17960,MetaCyc
rxn43249,RXN-19833,MetaCyc
rxn43250,RXN-8502,MetaCyc
rxn43251,RXN-16375,MetaCyc
rxn43252,3.4.21.69-RXN,MetaCyc
rxn43253,RXNQT-4171,MetaCyc
rxn43254,RXN-13476,MetaCyc
rxn43255,1.14.13.72-RXN,MetaCyc
rxn43256,RXN-16437,MetaCyc
rxn43257,RXN-7961,MetaCyc
rxn43258,RXN-18156,MetaCyc
rxn43259,RXN-16811,MetaCyc
rxn43260,RXN-17880,MetaCyc
rxn43261,RXN-19308,MetaCyc
rxn43262,TRANS-RXN-352,MetaCyc
rxn43262,TRANS-RXN-365,MetaCyc
rxn43263,RXN-17246,MetaCyc
rxn43264,RXN-17563,MetaCyc
rxn43265,RXN-16410,MetaCyc
rxn43266,RXN-15240,MetaCyc
rxn43267,RXN-18066,MetaCyc
rxn43268,RXN-10876,MetaCyc
rxn43269,RXN-8315,MetaCyc
rxn43270,3.1.27.7-RXN,MetaCyc
rxn43271,RXN-17498,MetaCyc
rxn43272,RXN-19103,MetaCyc
rxn43273,RXN66-163,MetaCyc
rxn43274,RXN-14682,MetaCyc
rxn43275,RXN-13159,MetaCyc
rxn43276,RXN-13728,MetaCyc
rxn43277,RXN-14575,MetaCyc
rxn43278,RXN-10739,MetaCyc
rxn43280,RXN-7978,MetaCyc
rxn43281,RXN-17442,MetaCyc
rxn43282,RXN-17164,MetaCyc
rxn43283,RXNQT-4351,MetaCyc
rxn43284,RXN-19006,MetaCyc
rxn43285,RXN-11793,MetaCyc
rxn43286,RXN-13636,MetaCyc
rxn43287,RXN-13913,MetaCyc
rxn43288,RXN-18877,MetaCyc
rxn43289,RXN-9885,MetaCyc
rxn43290,RXN-18880,MetaCyc
rxn43291,RXN-19313,MetaCyc
rxn43292,RXN-10693,MetaCyc
rxn43293,RXN-19827,MetaCyc
rxn43294,RXN-18491,MetaCyc
rxn43295,TEICHOICSYN5-RXN,MetaCyc
rxn43296,RXN-17425,MetaCyc
rxn43297,TEICHOICSYN8-RXN,MetaCyc
rxn43298,RXN-18966,MetaCyc
rxn43299,RXN-10860,MetaCyc
rxn43300,RXN-18767,MetaCyc
rxn43301,RXN-19188,MetaCyc
rxn43302,RXN-14495,MetaCyc
rxn43303,RXN-16250,MetaCyc
rxn43304,RXN66-515,MetaCyc
rxn43305,RXN-14625,MetaCyc
rxn43306,GLY-X-CARBOXYPEPTIDASE-RXN,MetaCyc
rxn43307,RXN-17676,MetaCyc
rxn43308,RXN-15601,MetaCyc
rxn43309,RXN66-312,MetaCyc
rxn43310,GLUTATHIONE-OXIDASE-RXN,MetaCyc
rxn43311,RXN-15107,MetaCyc
rxn43312,RXN-16367,MetaCyc
rxn43313,RXN-19391,MetaCyc
rxn43314,RXN-17605,MetaCyc
rxn43315,RXN-16794,MetaCyc
rxn43316,RXN-15348,MetaCyc
rxn43317,RXN-15663,MetaCyc
rxn43318,RXN-18930,MetaCyc
rxn43319,RXN-16914,MetaCyc
rxn43320,RXN-18478,MetaCyc
rxn43321,RXN-18588,MetaCyc
rxn43322,RXN-15531,MetaCyc
rxn43323,RXN-18857,MetaCyc
rxn43324,RXN-17016,MetaCyc
rxn43325,RXN-16968,MetaCyc
rxn43326,RXN-17382,MetaCyc
rxn43328,RXN-17171,MetaCyc
rxn43329,RXN-8799,MetaCyc
rxn43330,RXN-15162,MetaCyc
rxn43331,TRANS-RXN-167,MetaCyc
rxn43332,RXN66-15,MetaCyc
rxn43333,RXN-19210,MetaCyc
rxn43334,RXN-14188,MetaCyc
rxn43335,RXN-15793,MetaCyc
rxn43336,RXN-16212,MetaCyc
rxn43337,RXN-4521,MetaCyc
rxn43338,ACETYL-COA-ACETYLTRANSFER-RXN,MetaCyc
rxn43339,RXN-15858,MetaCyc
rxn43340,RXN-18381,MetaCyc
rxn43341,RXN-19736,MetaCyc
rxn43342,RXN-13626,MetaCyc
rxn43343,RXN-19895,MetaCyc
rxn43344,RXN-16614,MetaCyc
rxn43345,RXN-13783,MetaCyc
rxn43346,RXN-7630,MetaCyc
rxn43347,RXN-15049,MetaCyc
rxn43348,RXN-14528,MetaCyc
rxn43349,RXN-16689,MetaCyc
rxn43351,RXN-16769,MetaCyc
rxn43352,RXN-15484,MetaCyc
rxn43353,RXN-13534,MetaCyc
rxn43354,RXN-19685,MetaCyc
rxn43355,TRANS-RXN0-533,MetaCyc
rxn43356,RXN-18890,MetaCyc
rxn43357,RXN-13836,MetaCyc
rxn43358,RXN0-6372,MetaCyc
rxn43359,RXN66-589,MetaCyc
rxn43360,CYCPHOSDIESTER-RXN,MetaCyc
rxn43361,RXN-17478,MetaCyc
rxn43362,RXN3O-9783,MetaCyc
rxn43363,RXN-18227,MetaCyc
rxn43364,RXN-15854,MetaCyc
rxn43365,RXN-19325,MetaCyc
rxn43366,RXN-17659,MetaCyc
rxn43367,RXN-16682,MetaCyc
rxn43368,RXN-19230,MetaCyc
rxn43369,RXN-11416,MetaCyc
rxn43370,3.5.1.97-RXN,MetaCyc
rxn43371,RXN-19088,MetaCyc
rxn43372,RXN0-2942,MetaCyc
rxn43373,RXN-14174,MetaCyc
rxn43374,RXN-18338,MetaCyc
rxn43375,RXN-14576,MetaCyc
rxn43376,RXN-5921,MetaCyc
rxn43377,RXN-9371,MetaCyc
rxn43378,RXN-18451,MetaCyc
rxn43379,RXN1G-4140,MetaCyc
rxn43380,SERINE--TRNA-LIGASE-RXN,MetaCyc
rxn43381,RXN-16753,MetaCyc
rxn43382,RXN-16261,MetaCyc
rxn43383,RXN-17075,MetaCyc
rxn43384,RXN-13593,MetaCyc
rxn43385,RXN-19761,MetaCyc
rxn43386,RXN-12719,MetaCyc
rxn43387,RXN-8219,MetaCyc
rxn43388,RXN-15559,MetaCyc
rxn43389,RXN-18245,MetaCyc
rxn43390,RXN-13555,MetaCyc
rxn43391,RXN-12188,MetaCyc
rxn43392,RXN-18370,MetaCyc
rxn43393,RXN-17922,MetaCyc
rxn43394,RXN-15530,MetaCyc
rxn43395,RXN-13468,MetaCyc
rxn43396,RXN-19873,MetaCyc
rxn43397,ALKANE-1-MONOOXYGENASE-RXN,MetaCyc
rxn43398,RXN-7443,MetaCyc
rxn43399,RXN-19819,MetaCyc
rxn43400,RXN0-947,MetaCyc
rxn43401,TRANS-RXN-285,MetaCyc
rxn43402,RXN-17699,MetaCyc
rxn43403,GLUCARDEHYDRA-RXN,MetaCyc
rxn43404,RXN-16531,MetaCyc
rxn43405,RXN-11006,MetaCyc
rxn43406,RXN-17707,MetaCyc
rxn43407,RXN-8135,MetaCyc
rxn43408,RXN-16988,MetaCyc
rxn43409,RXN-14585,MetaCyc
rxn43410,RXN-18137,MetaCyc
rxn43411,RXN-19217,MetaCyc
rxn43412,RXN-13813,MetaCyc
rxn43413,RXN-17972,MetaCyc
rxn43414,RXN-14257,MetaCyc
rxn43415,RXN-16977,MetaCyc
rxn43416,RXN-18249,MetaCyc
rxn43417,RXN-15952,MetaCyc
rxn43418,RXN-19595,MetaCyc
rxn43419,RXN-16254,MetaCyc
rxn43420,RXN-8970,MetaCyc
rxn43421,RXN-14319,MetaCyc
rxn43422,RXN-17724,MetaCyc
rxn43423,RXN-18541,MetaCyc
rxn43424,RXN1G-4141,MetaCyc
rxn43425,RXN-19919,MetaCyc
rxn43426,RXN-14238,MetaCyc
rxn43427,RXN-18833,MetaCyc
rxn43428,RXN-15210,MetaCyc
rxn43430,RXN-19869,MetaCyc
rxn43431,RXN-16140,MetaCyc
rxn43432,2.7.12.1-RXN,MetaCyc
rxn43433,RXN-13528,MetaCyc
rxn43434,RXN-16186,MetaCyc
rxn43435,RXN18HP-8,MetaCyc
rxn43436,RXN-9471,MetaCyc
rxn43437,TRANS-RXN0-568,MetaCyc
rxn43438,RXN-13136,MetaCyc
rxn43439,RXN-18664,MetaCyc
rxn43440,RXN-14981,MetaCyc
rxn43441,RXN-17757,MetaCyc
rxn43442,RXN-18716,MetaCyc
rxn43443,RXN-17656,MetaCyc
rxn43444,6.2.1.19-RXN,MetaCyc
rxn43445,RXN-18160,MetaCyc
rxn43446,RXN-18290,MetaCyc
rxn43447,RXN-18625,MetaCyc
rxn43448,RXN-18747,MetaCyc
rxn43449,RXN-14365,MetaCyc
rxn43450,RXN-18029,MetaCyc
rxn43451,TRANS-RXN0-541,MetaCyc
rxn43452,RXN-19248,MetaCyc
rxn43453,RXN-19151,MetaCyc
rxn43454,RXN-11955,MetaCyc
rxn43455,RXN-18256,MetaCyc
rxn43456,R261-RXN,MetaCyc
rxn43457,RXN-17461,MetaCyc
rxn43458,RXN-17115,MetaCyc
rxn43459,RXN-18058,MetaCyc
rxn43460,RXN-8518,MetaCyc
rxn43461,RXN-18078,MetaCyc
rxn43462,RXN-19379,MetaCyc
rxn43464,RXN-13822,MetaCyc
rxn43465,RXN-4317,MetaCyc
rxn43466,RXN-14962,MetaCyc
rxn43467,RXN-8294,MetaCyc
rxn43468,RXN1UA-69,MetaCyc
rxn43469,RXN-13979,MetaCyc
rxn43470,RXN-15426,MetaCyc
rxn43471,RXN-11641,MetaCyc
rxn43472,RXN-19283,MetaCyc
rxn43473,RXN-17669,MetaCyc
rxn43474,RXN-16156,MetaCyc
rxn43475,RXN-8306,MetaCyc
rxn43476,RXN-8630,MetaCyc
rxn43477,RXN-18169,MetaCyc
rxn43478,3.2.1.114-RXN,MetaCyc
rxn43479,RXN66-61,MetaCyc
rxn43480,RXN0-5144,MetaCyc
rxn43481,RXN-15040,MetaCyc
rxn43482,RXN-16017,MetaCyc
rxn43483,RXN-17652,MetaCyc
rxn43484,RXN-17428,MetaCyc
rxn43485,RXN-8130,MetaCyc
rxn43486,RXN-18122,MetaCyc
rxn43487,RXN-13952,MetaCyc
rxn43488,RXN-18510,MetaCyc
rxn43489,RXN-17185,MetaCyc
rxn43491,3.4.19.12-RXN,MetaCyc
rxn43491,RXN-16315,MetaCyc
rxn43492,RXN-19553,MetaCyc
rxn43493,6.3.2.16-RXN,MetaCyc
rxn43494,3.2.1.107-RXN,MetaCyc
rxn43495,RXN-13690,MetaCyc
rxn43496,RXN-13765,MetaCyc
rxn43497,RXN-18099,MetaCyc
rxn43498,RXN-15231,MetaCyc
rxn43499,RXN-18220,MetaCyc
rxn43500,RXN-14535,MetaCyc
rxn43501,RXN-16882,MetaCyc
rxn43502,ARYLDIALKYLPHOSPHATASE-RXN,MetaCyc
rxn43503,RXN-19778,MetaCyc
rxn43504,RXN-19810,MetaCyc
rxn43505,RXN0-723,MetaCyc
rxn43506,RXN-19272,MetaCyc
rxn43507,RXN-13885,MetaCyc
rxn43508,RXN-17180,MetaCyc
rxn43509,RXN-13983,MetaCyc
rxn43510,1.3.7.3-RXN,MetaCyc
rxn43511,RXN-17886,MetaCyc
rxn43512,RXN-17430,MetaCyc
rxn43513,RXN-8100,MetaCyc
rxn43514,RXN-18492,MetaCyc
rxn43515,RXN-18176,MetaCyc
rxn43516,RXN-17132,MetaCyc
rxn43516,RXN-17133,MetaCyc
rxn43517,RXN0-6556,MetaCyc
rxn43518,2.5.1.25-RXN,MetaCyc
rxn43519,RXN-14904,MetaCyc
rxn43520,RXN-17824,MetaCyc
rxn43522,METHIONINE--TRNA-LIGASE-RXN,MetaCyc
rxn43523,RXN-16658,MetaCyc
rxn43523,RXN-16662,MetaCyc
rxn43524,RXN-18965,MetaCyc
rxn43525,RXN-18810,MetaCyc
rxn43526,RXN-19014,MetaCyc
rxn43527,RXN-14724,MetaCyc
rxn43528,RXN-18297,MetaCyc
rxn43529,GALACTOSYLCERAMIDASE-RXN,MetaCyc
rxn43530,RXN-15785,MetaCyc
rxn43531,RXN-14346,MetaCyc
rxn43532,RXN-4210,MetaCyc
rxn43534,RXN-17049,MetaCyc
rxn43535,RXN-12880,MetaCyc
rxn43537,RXN-16343,MetaCyc
rxn43538,RXN-15607,MetaCyc
rxn43539,3.4.21.120-RXN,MetaCyc
rxn43540,3.2.2.24-RXN,MetaCyc
rxn43541,3.1.4.48-RXN,MetaCyc
rxn43542,RXN-19704,MetaCyc
rxn43543,RXN-14103,MetaCyc
rxn43544,RXN-1406,MetaCyc
rxn43545,RXN-15580,MetaCyc
rxn43546,RXN-19398,MetaCyc
rxn43547,RXN-15101,MetaCyc
rxn43548,2.3.1.49-RXN,MetaCyc
rxn43549,RXN-17546,MetaCyc
rxn43550,RXN-15099,MetaCyc
rxn43551,RXN-14208,MetaCyc
rxn43552,RXN-4802,MetaCyc
rxn43553,RXN-18049,MetaCyc
rxn43553,RXN-18055,MetaCyc
rxn43554,RXN-17316,MetaCyc
rxn43555,RXN-15763,MetaCyc
rxn43556,RXN-17102,MetaCyc
rxn43557,RXN-15804,MetaCyc
rxn43558,RXN-13512,MetaCyc
rxn43559,RXN-16527,MetaCyc
rxn43560,RXN-15245,MetaCyc
rxn43561,RXN-19629,MetaCyc
rxn43562,RXN-11366,MetaCyc
rxn43563,RXN-12605,MetaCyc
rxn43564,RXN-19480,MetaCyc
rxn43565,RXN0-5062,MetaCyc
rxn43566,RXN-17873,MetaCyc
rxn43567,RXN-15084,MetaCyc
rxn43568,RXN-17602,MetaCyc
rxn43570,RXN-15523,MetaCyc
rxn43571,RXN-17264,MetaCyc
rxn43572,RXN-18016,MetaCyc
rxn43573,RXN-8890,MetaCyc
rxn43574,RXN-15627,MetaCyc
rxn43575,RXN-19807,MetaCyc
rxn43576,RXN-15684,MetaCyc
rxn43577,RXN-12137,MetaCyc
rxn43578,RXN-17573,MetaCyc
rxn43579,RXN-19759,MetaCyc
rxn43580,RXN-11334,MetaCyc
rxn43581,RXN-15878,MetaCyc
rxn43582,3.1.1.58-RXN,MetaCyc
rxn43583,RXN-16917,MetaCyc
rxn43584,RXN-18218,MetaCyc
rxn43585,RXN-18180,MetaCyc
rxn43586,RXN-16053,MetaCyc
rxn43587,RXN-16048,MetaCyc
rxn43588,2.4.1.45-RXN,MetaCyc
rxn43589,RXN-8248,MetaCyc
rxn43590,RXN-7002,MetaCyc
rxn43591,RXN-17340,MetaCyc
rxn43592,RXN-17153,MetaCyc
rxn43593,RXN-17319,MetaCyc
rxn43594,RXN-19754,MetaCyc
rxn43595,RXN-15444,MetaCyc
rxn43596,RXN-17506,MetaCyc
rxn43597,RXN-3361,MetaCyc
rxn43598,RXN-18351,MetaCyc
rxn43599,RXN-18185,MetaCyc
rxn43600,RXN-8082,MetaCyc
rxn43601,RXN-13756,MetaCyc
rxn43602,RXN-18171,MetaCyc
rxn43603,RXN-19228,MetaCyc
rxn43604,RXN-11665,MetaCyc
rxn43605,RXN-16091,MetaCyc
rxn43606,RXN-13907,MetaCyc
rxn43607,RXN-8488,MetaCyc
rxn43608,RXN-9218,MetaCyc
rxn43609,RXN-11242,MetaCyc
rxn43610,RXN-17241,MetaCyc
rxn43611,RXN-14023,MetaCyc
rxn43612,RXN-11171,MetaCyc
rxn43613,3.4.15.1-RXN,MetaCyc
rxn43614,RXN0-5051,MetaCyc
rxn43615,RXN-15254,MetaCyc
rxn43616,RXN-14778,MetaCyc
rxn43617,RXN-9669,MetaCyc
rxn43618,RXN-19120,MetaCyc
rxn43619,RXN-16834,MetaCyc
rxn43620,RXN-18883,MetaCyc
rxn43621,RXN-19093,MetaCyc
rxn43622,RXN-14947,MetaCyc
rxn43623,RXN-18105,MetaCyc
rxn43624,RXN-17128,MetaCyc
rxn43625,RXN-14485,MetaCyc
rxn43626,RXN-13664,MetaCyc
rxn43627,RXN0-7141,MetaCyc
rxn43628,RXN-17107,MetaCyc
rxn43629,RXN-19142,MetaCyc
rxn43630,RXN-17391,MetaCyc
rxn43631,RXN-17006,MetaCyc
rxn43632,RXN-14153,MetaCyc
rxn43633,RXN-13898,MetaCyc
rxn43634,RXN-10888,MetaCyc
rxn43635,RXN-13937,MetaCyc
rxn43636,RXN-19394,MetaCyc
rxn43637,RXN-15025,MetaCyc
rxn43638,RXN-19027,MetaCyc
rxn43639,RXN-11454,MetaCyc
rxn43640,RXN-16722,MetaCyc
rxn43641,1.14.99.34-RXN,MetaCyc
rxn43642,RXN-7591,MetaCyc
rxn43643,RXN-19560,MetaCyc
rxn43644,RXN-14780,MetaCyc
rxn43645,RXN-18343,MetaCyc
rxn43646,RXN-12686,MetaCyc
rxn43647,RXN66-12,MetaCyc
rxn43648,RXN-19567,MetaCyc
rxn43649,R343-RXN,MetaCyc
rxn43650,RXN-18301,MetaCyc
rxn43651,RXN-17051,MetaCyc
rxn43652,1.8.4.1-RXN,MetaCyc
rxn43653,RXN-15455,MetaCyc
rxn43654,RXN-17963,MetaCyc
rxn43655,RXN-11316,MetaCyc
rxn43656,RXN-14666,MetaCyc
rxn43657,TRANS-RXN-346,MetaCyc
rxn43658,RXN-16539,MetaCyc
rxn43659,1.14.19.3-RXN,MetaCyc
rxn43660,RXN-15895,MetaCyc
rxn43661,RXN-17211,MetaCyc
rxn43662,RXN-2482,MetaCyc
rxn43664,RXN-9180,MetaCyc
rxn43665,RXN-19368,MetaCyc
rxn43666,RXN-18035,MetaCyc
rxn43667,RXN-19436,MetaCyc
rxn43668,RXN-9061,MetaCyc
rxn43669,RXN-17203,MetaCyc
rxn43670,RXN-7809,MetaCyc
rxn43671,RXN-15933,MetaCyc
rxn43672,RXN-10043,MetaCyc
rxn43673,R608-RXN,MetaCyc
rxn43674,RXN-17617,MetaCyc
rxn43675,RXN-16413,MetaCyc
rxn43676,RXN-8363,MetaCyc
rxn43677,RXN-19905,MetaCyc
rxn43678,RXN66-348,MetaCyc
rxn43679,RXN-16489,MetaCyc
rxn43680,2.4.1.201-RXN,MetaCyc
rxn43681,RXN-19637,MetaCyc
rxn43682,3.8.1.11-RXN,MetaCyc
rxn43683,RXN-15517,MetaCyc
rxn43684,1.1.99.30-RXN,MetaCyc
rxn43685,RXN-12623,MetaCyc
rxn43686,RXN-15510,MetaCyc
rxn43687,2.4.1.243-RXN,MetaCyc
rxn43688,RXN-11097,MetaCyc
rxn43689,RXN-19065,MetaCyc
rxn43690,BETA-L-ARABINOSIDASE-RXN,MetaCyc
rxn43691,RXN-15175,MetaCyc
rxn43692,RXN-16904,MetaCyc
rxn43693,RXN-18447,MetaCyc
rxn43694,RXN-16438,MetaCyc
rxn43695,6.3.4.8-RXN,MetaCyc
rxn43696,RXN-16981,MetaCyc
rxn43697,RXN-14959,MetaCyc
rxn43698,RXN0-1138,MetaCyc
rxn43699,RXN-15249,MetaCyc
rxn43700,RXN-15676,MetaCyc
rxn43701,RXN-11553,MetaCyc
rxn43702,RXN-19523,MetaCyc
rxn43703,RXN-17482,MetaCyc
rxn43704,RXN-14885,MetaCyc
rxn43705,RXN-17324,MetaCyc
rxn43706,RXN-16632,MetaCyc
rxn43707,RXN-19204,MetaCyc
rxn43709,GLYCOSYLCERAMIDASE-RXN,MetaCyc
rxn43710,RXN-18407,MetaCyc
rxn43711,RXN-18639,MetaCyc
rxn43712,RXN-2204,MetaCyc
rxn43713,RXN-10677,MetaCyc
rxn43714,RXN-15159,MetaCyc
rxn43715,RXN-19745,MetaCyc
rxn43716,RXN1G-3667,MetaCyc
rxn43717,RXN-12683,MetaCyc
rxn43718,RXN-19021,MetaCyc
rxn43719,RXN-18114,MetaCyc
rxn43720,RXN-18781,MetaCyc
rxn43721,RXN-8343,MetaCyc
rxn43722,RXN-19556,MetaCyc
rxn43723,RXN-8210,MetaCyc
rxn43724,RXN-14451,MetaCyc
rxn43725,RXN-18990,MetaCyc
rxn43726,RXN-12401,MetaCyc
rxn43727,RXN-7793,MetaCyc
rxn43728,RXN-16426,MetaCyc
rxn43729,RXN-11621,MetaCyc
rxn43730,RXN-13606,MetaCyc
rxn43731,RXN-16873,MetaCyc
rxn43732,RXN-16991,MetaCyc
rxn43733,RXN-8708,MetaCyc
rxn43734,RXN-16472,MetaCyc
rxn43735,3.4.17.16-RXN,MetaCyc
rxn43736,CYSTEINE--TRNA-LIGASE-RXN,MetaCyc
rxn43737,RXN-15091,MetaCyc
rxn43738,2.1.1.62-RXN,MetaCyc
rxn43739,RXN-17142,MetaCyc
rxn43740,RXN-8368,MetaCyc
rxn43741,RXN-9932,MetaCyc
rxn43742,SUCROSEPHOSPHO-RXN,MetaCyc
rxn43743,RXN-15332,MetaCyc
rxn43744,RXN-9228,MetaCyc
rxn43745,RXN-4501,MetaCyc
rxn43746,RXN1G-818,MetaCyc
rxn43747,RXN-12944,MetaCyc
rxn43748,RXN-13021,MetaCyc
rxn43749,RXN-9742,MetaCyc
rxn43750,2.4.1.225-RXN,MetaCyc
rxn43751,RXN-17113,MetaCyc
rxn43752,RXN-18776,MetaCyc
rxn43753,TRIACYLGLYCEROL-LIPASE-RXN,MetaCyc
rxn43754,RXN-19244,MetaCyc
rxn43755,RXN-19844,MetaCyc
rxn43756,RXN-15905,MetaCyc
rxn43757,GIBBERELLIN-BETA-GLUCOSYLTRANSFERASE-RXN,MetaCyc
rxn43758,RXN-777,MetaCyc
rxn43759,RXN-18074,MetaCyc
rxn43760,RXN-7878,MetaCyc
rxn43761,RXN-16128,MetaCyc
rxn43762,RXN-19464,MetaCyc
rxn43763,RXN-14952,MetaCyc
rxn43765,RXN-25,MetaCyc
rxn43766,RXN-14111,MetaCyc
rxn43767,RXN-16336,MetaCyc
rxn43768,RXN0-7005,MetaCyc
rxn43769,RXNQT-4310,MetaCyc
rxn43770,RXN-15358,MetaCyc
rxn43772,RXN-16264,MetaCyc
rxn43773,RXN-15369,MetaCyc
rxn43774,RXN-15594,MetaCyc
rxn43776,RXN-11762,MetaCyc
rxn43777,RXN-16023,MetaCyc
rxn43778,RXN-18520,MetaCyc
rxn43780,RXN0-5101,MetaCyc
rxn43781,RXN-13884,MetaCyc
rxn43782,ABC-33-RXN,MetaCyc
rxn43783,RXN-14129,MetaCyc
rxn43784,ENTG-RXN,MetaCyc
rxn43785,RXN-16857,MetaCyc
rxn43786,RXN0-5294,MetaCyc
rxn43787,RXN-16318,MetaCyc
rxn43788,RXN-17934,MetaCyc
rxn43789,RXN-17261,MetaCyc
rxn43790,3.2.1.44-RXN,MetaCyc
rxn43791,RXN-16203,MetaCyc
rxn43792,RXN-15547,MetaCyc
rxn43793,RXN-12446,MetaCyc
rxn43794,RXN-3181,MetaCyc
rxn43795,RXN-13630,MetaCyc
rxn43796,RXN-4228,MetaCyc
rxn43797,RXN-13450,MetaCyc
rxn43798,RXN-15123,MetaCyc
rxn43799,RXN-10645,MetaCyc
rxn43800,RXN-8792,MetaCyc
rxn43801,RXN-15271,MetaCyc
rxn43802,RXN-15054,MetaCyc
rxn43803,RXN-7921,MetaCyc
rxn43804,GALACTOSYLCERAMIDE-SULFOTRANSFERASE-RXN,MetaCyc
rxn43805,RXN-16498,MetaCyc
rxn43806,RXN-17507,MetaCyc
rxn43807,RXN-15577,MetaCyc
rxn43808,RXN-18271,MetaCyc
rxn43809,RXN-16077,MetaCyc
rxn43810,RXN-17905,MetaCyc
rxn43811,RXN-18637,MetaCyc
rxn43812,RXN-18684,MetaCyc
rxn43813,RXN-18043,MetaCyc
rxn43814,RXN-19421,MetaCyc
rxn43815,RXN-1541,MetaCyc
rxn43816,RXN-8326,MetaCyc
rxn43817,1.14.13.42-RXN,MetaCyc
