#source,ID
bigg.reaction:PLDAGAT_EPA_EPA_ARA_PC_5_c,MNXR161088
bigg.reaction:R_PLDAGAT_EPA_EPA_ARA_PC_5_c,MNXR161088
bigg.reaction:PLDAGAT_EPA_EPA_ARA_PC_6_c,MNXR161089
bigg.reaction:R_PLDAGAT_EPA_EPA_ARA_PC_6_c,MNXR161089
bigg.reaction:PLDAGAT_EPA_EPA_ARA_PC_7_c,MNXR161090
bigg.reaction:R_PLDAGAT_EPA_EPA_ARA_PC_7_c,MNXR161090
bigg.reaction:PLDAGAT_EPA_EPA_ARA_PC_8_c,MNXR161091
bigg.reaction:R_PLDAGAT_EPA_EPA_ARA_PC_8_c,MNXR161091
bigg.reaction:PLDAGAT_EPA_EPA_ARA_PE_10_c,MNXR161092
bigg.reaction:R_PLDAGAT_EPA_EPA_ARA_PE_10_c,MNXR161092
bigg.reaction:PLDAGAT_EPA_EPA_ARA_PE_11_c,MNXR161093
bigg.reaction:R_PLDAGAT_EPA_EPA_ARA_PE_11_c,MNXR161093
bigg.reaction:PLDAGAT_EPA_EPA_ARA_PE_12_c,MNXR161094
bigg.reaction:R_PLDAGAT_EPA_EPA_ARA_PE_12_c,MNXR161094
bigg.reaction:PLDAGAT_EPA_EPA_ARA_PE_13_c,MNXR161095
bigg.reaction:R_PLDAGAT_EPA_EPA_ARA_PE_13_c,MNXR161095
bigg.reaction:PLDAGAT_EPA_EPA_ARA_PE_14_c,MNXR161096
bigg.reaction:R_PLDAGAT_EPA_EPA_ARA_PE_14_c,MNXR161096
bigg.reaction:PLDAGAT_EPA_EPA_ARA_PE_15_c,MNXR161097
bigg.reaction:R_PLDAGAT_EPA_EPA_ARA_PE_15_c,MNXR161097
bigg.reaction:PLDAGAT_EPA_EPA_ARA_PE_16_c,MNXR161098
bigg.reaction:R_PLDAGAT_EPA_EPA_ARA_PE_16_c,MNXR161098
bigg.reaction:PLDAGAT_EPA_EPA_ARA_PE_9_c,MNXR161099
bigg.reaction:R_PLDAGAT_EPA_EPA_ARA_PE_9_c,MNXR161099
bigg.reaction:PLDAGAT_EPA_EPA_DHA_PC_1_c,MNXR161100
bigg.reaction:R_PLDAGAT_EPA_EPA_DHA_PC_1_c,MNXR161100
bigg.reaction:PLDAGAT_EPA_EPA_DHA_PC_2_c,MNXR161101
bigg.reaction:R_PLDAGAT_EPA_EPA_DHA_PC_2_c,MNXR161101
bigg.reaction:PLDAGAT_EPA_EPA_DHA_PC_3_c,MNXR161102
bigg.reaction:R_PLDAGAT_EPA_EPA_DHA_PC_3_c,MNXR161102
bigg.reaction:PLDAGAT_EPA_EPA_DHA_PC_4_c,MNXR161103
bigg.reaction:R_PLDAGAT_EPA_EPA_DHA_PC_4_c,MNXR161103
bigg.reaction:PLDAGAT_EPA_EPA_DHA_PC_5_c,MNXR161104
bigg.reaction:R_PLDAGAT_EPA_EPA_DHA_PC_5_c,MNXR161104
bigg.reaction:PLDAGAT_EPA_EPA_DHA_PC_6_c,MNXR161105
bigg.reaction:R_PLDAGAT_EPA_EPA_DHA_PC_6_c,MNXR161105
bigg.reaction:PLDAGAT_EPA_EPA_DHA_PC_7_c,MNXR161106
bigg.reaction:R_PLDAGAT_EPA_EPA_DHA_PC_7_c,MNXR161106
bigg.reaction:PLDAGAT_EPA_EPA_DHA_PC_8_c,MNXR161107
bigg.reaction:R_PLDAGAT_EPA_EPA_DHA_PC_8_c,MNXR161107
bigg.reaction:PLDAGAT_EPA_EPA_DHA_PE_10_c,MNXR161108
bigg.reaction:R_PLDAGAT_EPA_EPA_DHA_PE_10_c,MNXR161108
bigg.reaction:PLDAGAT_EPA_EPA_DHA_PE_11_c,MNXR161109
bigg.reaction:R_PLDAGAT_EPA_EPA_DHA_PE_11_c,MNXR161109
bigg.reaction:PLDAGAT_EPA_EPA_DHA_PE_12_c,MNXR161110
bigg.reaction:R_PLDAGAT_EPA_EPA_DHA_PE_12_c,MNXR161110
bigg.reaction:PLDAGAT_EPA_EPA_DHA_PE_13_c,MNXR161111
bigg.reaction:R_PLDAGAT_EPA_EPA_DHA_PE_13_c,MNXR161111
bigg.reaction:PLDAGAT_EPA_EPA_DHA_PE_14_c,MNXR161112
bigg.reaction:R_PLDAGAT_EPA_EPA_DHA_PE_14_c,MNXR161112
bigg.reaction:PLDAGAT_EPA_EPA_DHA_PE_15_c,MNXR161113
bigg.reaction:R_PLDAGAT_EPA_EPA_DHA_PE_15_c,MNXR161113
bigg.reaction:PLDAGAT_EPA_EPA_DHA_PE_16_c,MNXR161114
bigg.reaction:R_PLDAGAT_EPA_EPA_DHA_PE_16_c,MNXR161114
bigg.reaction:PLDAGAT_EPA_EPA_DHA_PE_9_c,MNXR161115
bigg.reaction:R_PLDAGAT_EPA_EPA_DHA_PE_9_c,MNXR161115
bigg.reaction:PLDAGAT_EPA_EPA_EPA_PC_1_c,MNXR161116
bigg.reaction:R_PLDAGAT_EPA_EPA_EPA_PC_1_c,MNXR161116
bigg.reaction:PLDAGAT_EPA_EPA_EPA_PC_2_c,MNXR161117
bigg.reaction:R_PLDAGAT_EPA_EPA_EPA_PC_2_c,MNXR161117
bigg.reaction:PLDAGAT_EPA_EPA_EPA_PC_3_c,MNXR161118
bigg.reaction:R_PLDAGAT_EPA_EPA_EPA_PC_3_c,MNXR161118
bigg.reaction:PLDAGAT_EPA_EPA_EPA_PC_4_c,MNXR161119
bigg.reaction:R_PLDAGAT_EPA_EPA_EPA_PC_4_c,MNXR161119
bigg.reaction:PLDAGAT_EPA_EPA_EPA_PC_5_c,MNXR161120
bigg.reaction:R_PLDAGAT_EPA_EPA_EPA_PC_5_c,MNXR161120
bigg.reaction:PLDAGAT_EPA_EPA_EPA_PC_6_c,MNXR161121
bigg.reaction:R_PLDAGAT_EPA_EPA_EPA_PC_6_c,MNXR161121
bigg.reaction:PLDAGAT_EPA_EPA_EPA_PC_7_c,MNXR161122
bigg.reaction:R_PLDAGAT_EPA_EPA_EPA_PC_7_c,MNXR161122
bigg.reaction:PLDAGAT_EPA_EPA_EPA_PC_8_c,MNXR161123
bigg.reaction:R_PLDAGAT_EPA_EPA_EPA_PC_8_c,MNXR161123
bigg.reaction:PLDAGAT_EPA_EPA_EPA_PE_10_c,MNXR161124
bigg.reaction:R_PLDAGAT_EPA_EPA_EPA_PE_10_c,MNXR161124
bigg.reaction:PLDAGAT_EPA_EPA_EPA_PE_11_c,MNXR161125
bigg.reaction:R_PLDAGAT_EPA_EPA_EPA_PE_11_c,MNXR161125
bigg.reaction:PLDAGAT_EPA_EPA_EPA_PE_12_c,MNXR161126
bigg.reaction:R_PLDAGAT_EPA_EPA_EPA_PE_12_c,MNXR161126
bigg.reaction:PLDAGAT_EPA_EPA_EPA_PE_13_c,MNXR161127
bigg.reaction:R_PLDAGAT_EPA_EPA_EPA_PE_13_c,MNXR161127
bigg.reaction:PLDAGAT_EPA_EPA_EPA_PE_14_c,MNXR161128
bigg.reaction:R_PLDAGAT_EPA_EPA_EPA_PE_14_c,MNXR161128
bigg.reaction:PLDAGAT_EPA_EPA_EPA_PE_15_c,MNXR161129
bigg.reaction:R_PLDAGAT_EPA_EPA_EPA_PE_15_c,MNXR161129
bigg.reaction:PLDAGAT_EPA_EPA_EPA_PE_16_c,MNXR161130
bigg.reaction:R_PLDAGAT_EPA_EPA_EPA_PE_16_c,MNXR161130
bigg.reaction:PLDAGAT_EPA_EPA_EPA_PE_9_c,MNXR161131
bigg.reaction:R_PLDAGAT_EPA_EPA_EPA_PE_9_c,MNXR161131
bigg.reaction:PLDAGAT_EPA_EPA_GLNA_PC_1_c,MNXR161132
bigg.reaction:R_PLDAGAT_EPA_EPA_GLNA_PC_1_c,MNXR161132
bigg.reaction:PLDAGAT_EPA_EPA_GLNA_PC_2_c,MNXR161133
bigg.reaction:R_PLDAGAT_EPA_EPA_GLNA_PC_2_c,MNXR161133
bigg.reaction:PLDAGAT_EPA_EPA_GLNA_PC_3_c,MNXR161134
bigg.reaction:R_PLDAGAT_EPA_EPA_GLNA_PC_3_c,MNXR161134
bigg.reaction:PLDAGAT_EPA_EPA_GLNA_PC_4_c,MNXR161135
bigg.reaction:R_PLDAGAT_EPA_EPA_GLNA_PC_4_c,MNXR161135
bigg.reaction:PLDAGAT_EPA_EPA_GLNA_PC_5_c,MNXR161136
bigg.reaction:R_PLDAGAT_EPA_EPA_GLNA_PC_5_c,MNXR161136
bigg.reaction:PLDAGAT_EPA_EPA_GLNA_PC_6_c,MNXR161137
bigg.reaction:R_PLDAGAT_EPA_EPA_GLNA_PC_6_c,MNXR161137
bigg.reaction:PLDAGAT_EPA_EPA_GLNA_PC_7_c,MNXR161138
bigg.reaction:R_PLDAGAT_EPA_EPA_GLNA_PC_7_c,MNXR161138
bigg.reaction:PLDAGAT_EPA_EPA_GLNA_PC_8_c,MNXR161139
bigg.reaction:R_PLDAGAT_EPA_EPA_GLNA_PC_8_c,MNXR161139
bigg.reaction:PLDAGAT_EPA_EPA_GLNA_PE_10_c,MNXR161140
bigg.reaction:R_PLDAGAT_EPA_EPA_GLNA_PE_10_c,MNXR161140
bigg.reaction:PLDAGAT_EPA_EPA_GLNA_PE_11_c,MNXR161141
bigg.reaction:R_PLDAGAT_EPA_EPA_GLNA_PE_11_c,MNXR161141
bigg.reaction:PLDAGAT_EPA_EPA_GLNA_PE_12_c,MNXR161142
bigg.reaction:R_PLDAGAT_EPA_EPA_GLNA_PE_12_c,MNXR161142
bigg.reaction:PLDAGAT_EPA_EPA_GLNA_PE_13_c,MNXR161143
bigg.reaction:R_PLDAGAT_EPA_EPA_GLNA_PE_13_c,MNXR161143
bigg.reaction:PLDAGAT_EPA_EPA_GLNA_PE_14_c,MNXR161144
bigg.reaction:R_PLDAGAT_EPA_EPA_GLNA_PE_14_c,MNXR161144
bigg.reaction:PLDAGAT_EPA_EPA_GLNA_PE_15_c,MNXR161145
bigg.reaction:R_PLDAGAT_EPA_EPA_GLNA_PE_15_c,MNXR161145
bigg.reaction:PLDAGAT_EPA_EPA_GLNA_PE_16_c,MNXR161146
bigg.reaction:R_PLDAGAT_EPA_EPA_GLNA_PE_16_c,MNXR161146
bigg.reaction:PLDAGAT_EPA_EPA_GLNA_PE_9_c,MNXR161147
bigg.reaction:R_PLDAGAT_EPA_EPA_GLNA_PE_9_c,MNXR161147
bigg.reaction:PLDAGAT_EPA_EPA_LNA_PC_1_c,MNXR161148
bigg.reaction:R_PLDAGAT_EPA_EPA_LNA_PC_1_c,MNXR161148
bigg.reaction:PLDAGAT_EPA_EPA_LNA_PC_2_c,MNXR161149
bigg.reaction:R_PLDAGAT_EPA_EPA_LNA_PC_2_c,MNXR161149
bigg.reaction:PLDAGAT_EPA_EPA_LNA_PC_3_c,MNXR161150
bigg.reaction:R_PLDAGAT_EPA_EPA_LNA_PC_3_c,MNXR161150
bigg.reaction:PLDAGAT_EPA_EPA_LNA_PC_4_c,MNXR161151
bigg.reaction:R_PLDAGAT_EPA_EPA_LNA_PC_4_c,MNXR161151
bigg.reaction:PLDAGAT_EPA_EPA_LNA_PC_5_c,MNXR161152
bigg.reaction:R_PLDAGAT_EPA_EPA_LNA_PC_5_c,MNXR161152
bigg.reaction:PLDAGAT_EPA_EPA_LNA_PC_6_c,MNXR161153
bigg.reaction:R_PLDAGAT_EPA_EPA_LNA_PC_6_c,MNXR161153
bigg.reaction:PLDAGAT_EPA_EPA_LNA_PC_7_c,MNXR161154
bigg.reaction:R_PLDAGAT_EPA_EPA_LNA_PC_7_c,MNXR161154
bigg.reaction:PLDAGAT_EPA_EPA_LNA_PC_8_c,MNXR161155
bigg.reaction:R_PLDAGAT_EPA_EPA_LNA_PC_8_c,MNXR161155
bigg.reaction:PLDAGAT_EPA_EPA_LNA_PE_10_c,MNXR161156
bigg.reaction:R_PLDAGAT_EPA_EPA_LNA_PE_10_c,MNXR161156
bigg.reaction:PLDAGAT_EPA_EPA_LNA_PE_11_c,MNXR161157
bigg.reaction:R_PLDAGAT_EPA_EPA_LNA_PE_11_c,MNXR161157
bigg.reaction:PLDAGAT_EPA_EPA_LNA_PE_12_c,MNXR161158
bigg.reaction:R_PLDAGAT_EPA_EPA_LNA_PE_12_c,MNXR161158
bigg.reaction:PLDAGAT_EPA_EPA_LNA_PE_13_c,MNXR161159
bigg.reaction:R_PLDAGAT_EPA_EPA_LNA_PE_13_c,MNXR161159
bigg.reaction:PLDAGAT_EPA_EPA_LNA_PE_14_c,MNXR161160
bigg.reaction:R_PLDAGAT_EPA_EPA_LNA_PE_14_c,MNXR161160
bigg.reaction:PLDAGAT_EPA_EPA_LNA_PE_15_c,MNXR161161
bigg.reaction:R_PLDAGAT_EPA_EPA_LNA_PE_15_c,MNXR161161
bigg.reaction:PLDAGAT_EPA_EPA_LNA_PE_16_c,MNXR161162
bigg.reaction:R_PLDAGAT_EPA_EPA_LNA_PE_16_c,MNXR161162
bigg.reaction:PLDAGAT_EPA_EPA_LNA_PE_9_c,MNXR161163
bigg.reaction:R_PLDAGAT_EPA_EPA_LNA_PE_9_c,MNXR161163
bigg.reaction:PLDAGAT_EPA_EPA_PALM_PC_1_c,MNXR161164
bigg.reaction:R_PLDAGAT_EPA_EPA_PALM_PC_1_c,MNXR161164
bigg.reaction:PLDAGAT_EPA_EPA_PALM_PC_2_c,MNXR161165
bigg.reaction:R_PLDAGAT_EPA_EPA_PALM_PC_2_c,MNXR161165
bigg.reaction:PLDAGAT_EPA_EPA_PALM_PC_3_c,MNXR161166
bigg.reaction:R_PLDAGAT_EPA_EPA_PALM_PC_3_c,MNXR161166
bigg.reaction:PLDAGAT_EPA_EPA_PALM_PC_4_c,MNXR161167
bigg.reaction:R_PLDAGAT_EPA_EPA_PALM_PC_4_c,MNXR161167
bigg.reaction:PLDAGAT_EPA_EPA_PALM_PC_5_c,MNXR161168
bigg.reaction:R_PLDAGAT_EPA_EPA_PALM_PC_5_c,MNXR161168
bigg.reaction:PLDAGAT_EPA_EPA_PALM_PC_6_c,MNXR161169
bigg.reaction:R_PLDAGAT_EPA_EPA_PALM_PC_6_c,MNXR161169
bigg.reaction:PLDAGAT_EPA_EPA_PALM_PC_7_c,MNXR161170
bigg.reaction:R_PLDAGAT_EPA_EPA_PALM_PC_7_c,MNXR161170
bigg.reaction:PLDAGAT_EPA_EPA_PALM_PC_8_c,MNXR161171
bigg.reaction:R_PLDAGAT_EPA_EPA_PALM_PC_8_c,MNXR161171
bigg.reaction:PLDAGAT_EPA_EPA_PALM_PE_10_c,MNXR161172
bigg.reaction:R_PLDAGAT_EPA_EPA_PALM_PE_10_c,MNXR161172
bigg.reaction:PLDAGAT_EPA_EPA_PALM_PE_11_c,MNXR161173
bigg.reaction:R_PLDAGAT_EPA_EPA_PALM_PE_11_c,MNXR161173
bigg.reaction:PLDAGAT_EPA_EPA_PALM_PE_12_c,MNXR161174
bigg.reaction:R_PLDAGAT_EPA_EPA_PALM_PE_12_c,MNXR161174
bigg.reaction:PLDAGAT_EPA_EPA_PALM_PE_13_c,MNXR161175
bigg.reaction:R_PLDAGAT_EPA_EPA_PALM_PE_13_c,MNXR161175
bigg.reaction:PLDAGAT_EPA_EPA_PALM_PE_14_c,MNXR161176
bigg.reaction:R_PLDAGAT_EPA_EPA_PALM_PE_14_c,MNXR161176
bigg.reaction:PLDAGAT_EPA_EPA_PALM_PE_15_c,MNXR161177
bigg.reaction:R_PLDAGAT_EPA_EPA_PALM_PE_15_c,MNXR161177
bigg.reaction:PLDAGAT_EPA_EPA_PALM_PE_16_c,MNXR161178
bigg.reaction:R_PLDAGAT_EPA_EPA_PALM_PE_16_c,MNXR161178
bigg.reaction:PLDAGAT_EPA_EPA_PALM_PE_9_c,MNXR161179
bigg.reaction:R_PLDAGAT_EPA_EPA_PALM_PE_9_c,MNXR161179
bigg.reaction:PLDAGAT_HDE_ARA_ARA_PC_1_c,MNXR161180
bigg.reaction:R_PLDAGAT_HDE_ARA_ARA_PC_1_c,MNXR161180
bigg.reaction:PLDAGAT_HDE_ARA_ARA_PC_2_c,MNXR161181
bigg.reaction:R_PLDAGAT_HDE_ARA_ARA_PC_2_c,MNXR161181
bigg.reaction:PLDAGAT_HDE_ARA_ARA_PC_3_c,MNXR161182
bigg.reaction:R_PLDAGAT_HDE_ARA_ARA_PC_3_c,MNXR161182
bigg.reaction:PLDAGAT_HDE_ARA_ARA_PC_4_c,MNXR161183
bigg.reaction:R_PLDAGAT_HDE_ARA_ARA_PC_4_c,MNXR161183
bigg.reaction:PLDAGAT_HDE_ARA_ARA_PC_5_c,MNXR161184
bigg.reaction:R_PLDAGAT_HDE_ARA_ARA_PC_5_c,MNXR161184
bigg.reaction:PLDAGAT_HDE_ARA_ARA_PC_6_c,MNXR161185
bigg.reaction:R_PLDAGAT_HDE_ARA_ARA_PC_6_c,MNXR161185
bigg.reaction:PLDAGAT_HDE_ARA_ARA_PC_7_c,MNXR161186
bigg.reaction:R_PLDAGAT_HDE_ARA_ARA_PC_7_c,MNXR161186
bigg.reaction:PLDAGAT_HDE_ARA_ARA_PC_8_c,MNXR161187
bigg.reaction:R_PLDAGAT_HDE_ARA_ARA_PC_8_c,MNXR161187
bigg.reaction:PLDAGAT_HDE_ARA_ARA_PE_10_c,MNXR161188
bigg.reaction:R_PLDAGAT_HDE_ARA_ARA_PE_10_c,MNXR161188
bigg.reaction:PLDAGAT_HDE_ARA_ARA_PE_11_c,MNXR161189
bigg.reaction:R_PLDAGAT_HDE_ARA_ARA_PE_11_c,MNXR161189
bigg.reaction:PLDAGAT_HDE_ARA_ARA_PE_12_c,MNXR161190
bigg.reaction:R_PLDAGAT_HDE_ARA_ARA_PE_12_c,MNXR161190
bigg.reaction:PLDAGAT_HDE_ARA_ARA_PE_13_c,MNXR161191
bigg.reaction:R_PLDAGAT_HDE_ARA_ARA_PE_13_c,MNXR161191
bigg.reaction:PLDAGAT_HDE_ARA_ARA_PE_14_c,MNXR161192
bigg.reaction:R_PLDAGAT_HDE_ARA_ARA_PE_14_c,MNXR161192
bigg.reaction:PLDAGAT_HDE_ARA_ARA_PE_15_c,MNXR161193
bigg.reaction:R_PLDAGAT_HDE_ARA_ARA_PE_15_c,MNXR161193
bigg.reaction:PLDAGAT_HDE_ARA_ARA_PE_16_c,MNXR161194
bigg.reaction:R_PLDAGAT_HDE_ARA_ARA_PE_16_c,MNXR161194
bigg.reaction:PLDAGAT_HDE_ARA_ARA_PE_9_c,MNXR161195
bigg.reaction:R_PLDAGAT_HDE_ARA_ARA_PE_9_c,MNXR161195
bigg.reaction:PLDAGAT_HDE_ARA_HDE_PC_1_c,MNXR161196
bigg.reaction:R_PLDAGAT_HDE_ARA_HDE_PC_1_c,MNXR161196
bigg.reaction:PLDAGAT_HDE_ARA_HDE_PC_2_c,MNXR161197
bigg.reaction:R_PLDAGAT_HDE_ARA_HDE_PC_2_c,MNXR161197
bigg.reaction:PLDAGAT_HDE_ARA_HDE_PC_3_c,MNXR161198
bigg.reaction:R_PLDAGAT_HDE_ARA_HDE_PC_3_c,MNXR161198
bigg.reaction:PLDAGAT_HDE_ARA_HDE_PC_4_c,MNXR161199
bigg.reaction:R_PLDAGAT_HDE_ARA_HDE_PC_4_c,MNXR161199
bigg.reaction:PLDAGAT_HDE_ARA_HDE_PC_5_c,MNXR161200
bigg.reaction:R_PLDAGAT_HDE_ARA_HDE_PC_5_c,MNXR161200
bigg.reaction:PLDAGAT_HDE_ARA_HDE_PC_6_c,MNXR161201
bigg.reaction:R_PLDAGAT_HDE_ARA_HDE_PC_6_c,MNXR161201
bigg.reaction:PLDAGAT_HDE_ARA_HDE_PC_7_c,MNXR161202
bigg.reaction:R_PLDAGAT_HDE_ARA_HDE_PC_7_c,MNXR161202
bigg.reaction:PLDAGAT_HDE_ARA_HDE_PC_8_c,MNXR161203
bigg.reaction:R_PLDAGAT_HDE_ARA_HDE_PC_8_c,MNXR161203
bigg.reaction:PLDAGAT_HDE_ARA_HDE_PE_10_c,MNXR161204
bigg.reaction:R_PLDAGAT_HDE_ARA_HDE_PE_10_c,MNXR161204
bigg.reaction:PLDAGAT_HDE_ARA_HDE_PE_11_c,MNXR161205
bigg.reaction:R_PLDAGAT_HDE_ARA_HDE_PE_11_c,MNXR161205
bigg.reaction:PLDAGAT_HDE_ARA_HDE_PE_12_c,MNXR161206
bigg.reaction:R_PLDAGAT_HDE_ARA_HDE_PE_12_c,MNXR161206
bigg.reaction:PLDAGAT_HDE_ARA_HDE_PE_13_c,MNXR161207
bigg.reaction:R_PLDAGAT_HDE_ARA_HDE_PE_13_c,MNXR161207
bigg.reaction:PLDAGAT_HDE_ARA_HDE_PE_14_c,MNXR161208
bigg.reaction:R_PLDAGAT_HDE_ARA_HDE_PE_14_c,MNXR161208
bigg.reaction:PLDAGAT_HDE_ARA_HDE_PE_15_c,MNXR161209
bigg.reaction:R_PLDAGAT_HDE_ARA_HDE_PE_15_c,MNXR161209
bigg.reaction:PLDAGAT_HDE_ARA_HDE_PE_16_c,MNXR161210
bigg.reaction:R_PLDAGAT_HDE_ARA_HDE_PE_16_c,MNXR161210
bigg.reaction:PLDAGAT_HDE_ARA_HDE_PE_9_c,MNXR161211
bigg.reaction:R_PLDAGAT_HDE_ARA_HDE_PE_9_c,MNXR161211
bigg.reaction:PLDAGAT_HDE_ARA_PALM_PC_1_c,MNXR161212
bigg.reaction:R_PLDAGAT_HDE_ARA_PALM_PC_1_c,MNXR161212
bigg.reaction:PLDAGAT_HDE_ARA_PALM_PC_2_c,MNXR161213
bigg.reaction:R_PLDAGAT_HDE_ARA_PALM_PC_2_c,MNXR161213
bigg.reaction:PLDAGAT_HDE_ARA_PALM_PC_3_c,MNXR161214
bigg.reaction:R_PLDAGAT_HDE_ARA_PALM_PC_3_c,MNXR161214
bigg.reaction:PLDAGAT_HDE_ARA_PALM_PC_4_c,MNXR161215
bigg.reaction:R_PLDAGAT_HDE_ARA_PALM_PC_4_c,MNXR161215
bigg.reaction:PLDAGAT_HDE_ARA_PALM_PC_5_c,MNXR161216
bigg.reaction:R_PLDAGAT_HDE_ARA_PALM_PC_5_c,MNXR161216
bigg.reaction:PLDAGAT_HDE_ARA_PALM_PC_6_c,MNXR161217
bigg.reaction:R_PLDAGAT_HDE_ARA_PALM_PC_6_c,MNXR161217
bigg.reaction:PLDAGAT_HDE_ARA_PALM_PC_7_c,MNXR161218
bigg.reaction:R_PLDAGAT_HDE_ARA_PALM_PC_7_c,MNXR161218
bigg.reaction:PLDAGAT_HDE_ARA_PALM_PC_8_c,MNXR161219
bigg.reaction:R_PLDAGAT_HDE_ARA_PALM_PC_8_c,MNXR161219
bigg.reaction:PLDAGAT_HDE_ARA_PALM_PE_10_c,MNXR161220
bigg.reaction:R_PLDAGAT_HDE_ARA_PALM_PE_10_c,MNXR161220
bigg.reaction:PLDAGAT_HDE_ARA_PALM_PE_11_c,MNXR161221
bigg.reaction:R_PLDAGAT_HDE_ARA_PALM_PE_11_c,MNXR161221
bigg.reaction:PLDAGAT_HDE_ARA_PALM_PE_12_c,MNXR161222
bigg.reaction:R_PLDAGAT_HDE_ARA_PALM_PE_12_c,MNXR161222
bigg.reaction:PLDAGAT_HDE_ARA_PALM_PE_13_c,MNXR161223
bigg.reaction:R_PLDAGAT_HDE_ARA_PALM_PE_13_c,MNXR161223
bigg.reaction:PLDAGAT_HDE_ARA_PALM_PE_14_c,MNXR161224
bigg.reaction:R_PLDAGAT_HDE_ARA_PALM_PE_14_c,MNXR161224
bigg.reaction:PLDAGAT_HDE_ARA_PALM_PE_15_c,MNXR161225
bigg.reaction:R_PLDAGAT_HDE_ARA_PALM_PE_15_c,MNXR161225
bigg.reaction:PLDAGAT_HDE_ARA_PALM_PE_16_c,MNXR161226
bigg.reaction:R_PLDAGAT_HDE_ARA_PALM_PE_16_c,MNXR161226
bigg.reaction:PLDAGAT_HDE_ARA_PALM_PE_9_c,MNXR161227
bigg.reaction:R_PLDAGAT_HDE_ARA_PALM_PE_9_c,MNXR161227
bigg.reaction:PLDAGAT_HDE_EPA_ARA_PC_1_c,MNXR161228
bigg.reaction:R_PLDAGAT_HDE_EPA_ARA_PC_1_c,MNXR161228
bigg.reaction:PLDAGAT_HDE_EPA_ARA_PC_2_c,MNXR161229
bigg.reaction:R_PLDAGAT_HDE_EPA_ARA_PC_2_c,MNXR161229
bigg.reaction:PLDAGAT_HDE_EPA_ARA_PC_3_c,MNXR161230
bigg.reaction:R_PLDAGAT_HDE_EPA_ARA_PC_3_c,MNXR161230
bigg.reaction:PLDAGAT_HDE_EPA_ARA_PC_4_c,MNXR161231
bigg.reaction:R_PLDAGAT_HDE_EPA_ARA_PC_4_c,MNXR161231
bigg.reaction:PLDAGAT_HDE_EPA_ARA_PC_5_c,MNXR161232
bigg.reaction:R_PLDAGAT_HDE_EPA_ARA_PC_5_c,MNXR161232
bigg.reaction:PLDAGAT_HDE_EPA_ARA_PC_6_c,MNXR161233
bigg.reaction:R_PLDAGAT_HDE_EPA_ARA_PC_6_c,MNXR161233
bigg.reaction:PLDAGAT_HDE_EPA_ARA_PC_7_c,MNXR161234
bigg.reaction:R_PLDAGAT_HDE_EPA_ARA_PC_7_c,MNXR161234
bigg.reaction:PLDAGAT_HDE_EPA_ARA_PC_8_c,MNXR161235
bigg.reaction:R_PLDAGAT_HDE_EPA_ARA_PC_8_c,MNXR161235
bigg.reaction:PLDAGAT_HDE_EPA_ARA_PE_10_c,MNXR161236
bigg.reaction:R_PLDAGAT_HDE_EPA_ARA_PE_10_c,MNXR161236
bigg.reaction:PLDAGAT_HDE_EPA_ARA_PE_11_c,MNXR161237
bigg.reaction:R_PLDAGAT_HDE_EPA_ARA_PE_11_c,MNXR161237
bigg.reaction:PLDAGAT_HDE_EPA_ARA_PE_12_c,MNXR161238
bigg.reaction:R_PLDAGAT_HDE_EPA_ARA_PE_12_c,MNXR161238
bigg.reaction:PLDAGAT_HDE_EPA_ARA_PE_13_c,MNXR161239
bigg.reaction:R_PLDAGAT_HDE_EPA_ARA_PE_13_c,MNXR161239
bigg.reaction:PLDAGAT_HDE_EPA_ARA_PE_14_c,MNXR161240
bigg.reaction:R_PLDAGAT_HDE_EPA_ARA_PE_14_c,MNXR161240
bigg.reaction:PLDAGAT_HDE_EPA_ARA_PE_15_c,MNXR161241
bigg.reaction:R_PLDAGAT_HDE_EPA_ARA_PE_15_c,MNXR161241
bigg.reaction:PLDAGAT_HDE_EPA_ARA_PE_16_c,MNXR161242
bigg.reaction:R_PLDAGAT_HDE_EPA_ARA_PE_16_c,MNXR161242
bigg.reaction:PLDAGAT_HDE_EPA_ARA_PE_9_c,MNXR161243
bigg.reaction:R_PLDAGAT_HDE_EPA_ARA_PE_9_c,MNXR161243
bigg.reaction:PLDAGAT_HDE_EPA_DHA_PC_1_c,MNXR161244
bigg.reaction:R_PLDAGAT_HDE_EPA_DHA_PC_1_c,MNXR161244
bigg.reaction:PLDAGAT_HDE_EPA_DHA_PC_2_c,MNXR161245
bigg.reaction:R_PLDAGAT_HDE_EPA_DHA_PC_2_c,MNXR161245
bigg.reaction:PLDAGAT_HDE_EPA_DHA_PC_3_c,MNXR161246
bigg.reaction:R_PLDAGAT_HDE_EPA_DHA_PC_3_c,MNXR161246
bigg.reaction:PLDAGAT_HDE_EPA_DHA_PC_4_c,MNXR161247
bigg.reaction:R_PLDAGAT_HDE_EPA_DHA_PC_4_c,MNXR161247
bigg.reaction:PLDAGAT_HDE_EPA_DHA_PC_5_c,MNXR161248
bigg.reaction:R_PLDAGAT_HDE_EPA_DHA_PC_5_c,MNXR161248
bigg.reaction:PLDAGAT_HDE_EPA_DHA_PC_6_c,MNXR161249
bigg.reaction:R_PLDAGAT_HDE_EPA_DHA_PC_6_c,MNXR161249
